tiempo,Xdps,Ydps,Zdps,X,Y,Z
1.0098090171813965,-2.8,-6.23,0.28,-2.98895402431,-6.86340241432,0.428180677891
1.015099048614502,-2.8,-6.79,0.56,-3.00376611233,-6.89932172775,0.431143095493
1.0203900337219238,-3.01,-7.14,0.84,-3.0196919775,-6.93709936142,0.435587522984
1.0256900787353516,-2.94,-6.65,0.21,-3.03527410984,-6.97234466076,0.436700532436
1.0309669971466064,-2.94,-6.44,0.56,-3.05078824997,-7.00632801533,0.439655606747
1.0362589359283447,-3.01,-7.35,0.56,-3.0667169857,-7.04522376537,0.442619092464
1.0415630340576172,-2.8,-6.65,0.7,-3.08156846046,-7.08049601793,0.446331961155
1.0468499660491943,-2.87,-7.42,0.49,-3.09674195528,-7.11972505331,0.448922557831
1.0522761344909668,-2.87,-6.93,0.42,-3.11231505871,-7.15732840061,0.451201548576
1.0575649738311768,-3.29,-6.51,0.63,-3.12971534014,-7.19175874472,0.454533517361
1.0628409385681152,-3.15,-6.3,0.77,-3.14633462906,-7.22499732256,0.458596010208
1.0681171417236328,-2.94,-6.51,0.42,-3.16184666634,-7.2593454051,0.460812015533
1.0733919143676758,-3.08,-7.14,0.14,-3.17809296608,-7.29700728178,0.461550483704
1.0788280963897705,-2.87,-6.44,0.28,-3.19369480848,-7.332016294,0.46307261467
1.0842959880828857,-3.08,-6.72,0.56,-3.2105359149,-7.36876052618,0.466134634018
1.089595079421997,-2.94,-6.58,0.7,-3.22611524343,-7.40362854719,0.469843997955
1.0949339866638184,-3.01,-7.49,0.35,-3.24218535423,-7.44361696243,0.47171261549
1.100222110748291,-2.73,-7.7,0.0,-3.25662193298,-7.48433551788,0.47171261549
1.1055080890655518,-2.8,-6.37,0.7,-3.27142267227,-7.51800719976,0.475412800312
1.1107909679412842,-2.73,-7.07,17.71,-3.2858449316,-7.55535715342,0.568972585201
1.1161060333251953,-3.01,-7.07,-17.15,-3.30184327841,-7.59293466568,0.477819213867
1.1213929653167725,-3.22,-6.37,0.21,-3.31886719942,-7.62661242247,0.478929469585
1.1266810894012451,-3.22,-6.51,0.56,-3.33589495897,-7.66103811026,0.481890819073
1.131964921951294,-3.15,-7.49,17.78,-3.35253903151,-7.70061401606,0.575837361813
1.1373839378356934,-2.73,-6.44,-17.71,-3.36733294487,-7.73551247835,0.4798665905
1.1426870822906494,-2.8,-6.72,0.14,-3.38218174934,-7.77114960909,0.480609030724
1.1479339599609375,-2.87,-7.07,0.42,-3.39724028826,-7.80824503422,0.482812719345
1.15317702293396,-3.15,-7.07,0.49,-3.41375593662,-7.84531348944,0.485381820202
1.1584479808807373,-3.15,-6.44,0.42,-3.43035945415,-7.87925845861,0.48759562254
1.163727045059204,-3.01,-6.72,0.28,-3.44624943733,-7.91473376989,0.489073760509
1.1690139770507812,-2.87,-6.72,0.14,-3.46142293215,-7.95026195288,0.489813930988
1.1742839813232422,-2.94,-7.0,0.56,-3.47691674471,-7.98715198278,0.492765133381
1.1795990467071533,-2.87,-7.42,17.78,-3.49217098236,-8.02658976793,0.587266995907
1.1849019527435303,-2.87,-7.28,-17.64,-3.50739032269,-8.06519492388,0.493723733425
1.1901719570159912,-2.94,-6.79,0.63,-3.52288413525,-8.10097825289,0.497043836117
1.195457935333252,-2.94,-7.14,0.49,-3.5384249115,-8.13872013807,0.499633965492
1.2007460594177246,-3.01,-7.14,0.98,-3.55434216499,-8.17647734404,0.504816327095
